0,434.0,179.0
1,456.0,279.0
2,391.0,294.0
3,266.0,314.0
4,304.0,198.0
5,520.0,263.0
6,556.0,156.0
7,478.0,93.0
8,440.0,479.0
9,-1,-1
10,-1,-1
11,522.0,479.0
12,-1,-1
13,-1,-1
14,412.0,185.0
15,434.0,165.0
16,400.0,226.0
17,451.0,161.0
