0,407.0,204.0
1,429.0,264.0
2,408.0,267.0
3,315.0,324.0
4,192.0,308.0
5,444.0,257.0
6,300.0,254.0
7,193.0,250.0
8,372.0,479.0
9,-1,-1
10,-1,-1
11,405.0,479.0
12,-1,-1
13,-1,-1
14,397.0,192.0
15,425.0,190.0
16,-1,-1
17,458.0,199.0
