0,269.0,187.0
1,304.0,281.0
2,225.0,302.0
3,148.0,408.0
4,82.0,307.0
5,387.0,259.0
6,498.0,202.0
7,449.0,97.0
8,-1,-1
9,-1,-1
10,-1,-1
11,-1,-1
12,-1,-1
13,-1,-1
14,248.0,178.0
15,279.0,165.0
16,235.0,196.0
17,302.0,167.0
