0,324.0,205.0
1,321.0,283.0
2,261.0,282.0
3,156.0,292.0
4,63.0,283.0
5,376.0,284.0
6,478.0,294.0
7,573.0,287.0
8,277.0,479.0
9,-1,-1
10,-1,-1
11,351.0,479.0
12,-1,-1
13,-1,-1
14,310.0,196.0
15,338.0,196.0
16,293.0,208.0
17,352.0,209.0
