0,327.0,202.0
1,375.0,257.0
2,326.0,287.0
3,288.0,373.0
4,268.0,272.0
5,425.0,226.0
6,365.0,294.0
7,290.0,251.0
8,382.0,479.0
9,-1,-1
10,-1,-1
11,455.0,479.0
12,-1,-1
13,-1,-1
14,310.0,201.0
15,331.0,183.0
16,305.0,217.0
17,358.0,176.0
